,Unnamed: 0,Winner,Reach (inches) Differential,Height (inches) Differential,Significant Strikes Landed per Minute Differential,Significant Striking Accuracy Differential,Significant Strikes Absorbed per Minute Differential,Significant Strike Defence (the percentage of opponents strikes that did not land) Differential,Average Takedowns Landed per 15 minutes Differential,Takedown Accuracy Differential,Takedown Defense (the percentage of opponents TD attempts that did not land) Differential,Average Submissions Attempted per 15 minutes
6524,6524,1,-1.0,-4.0,2.06,-0.009999999999999953,0.9699999999999998,0.05999999999999994,-2.98,-0.27,-0.020000000000000018,-0.8999999999999999
6525,6525,1,2.0,2.0,0.45999999999999996,-0.04999999999999999,0.81,-0.1299999999999999,-2.25,-0.39,-0.21000000000000002,-0.09999999999999998
6526,6526,1,-3.0,-2.0,0.0,0.02999999999999997,-0.020000000000000018,0.06000000000000005,-0.4899999999999999,-0.08000000000000002,-0.050000000000000044,0.4
6527,6527,1,4.0,3.0,-0.44999999999999973,-0.02999999999999997,0.3799999999999999,-0.04999999999999999,-1.9799999999999998,0.14,-0.47,3.8
6528,6528,1,-1.0,3.0,2.92,0.16000000000000003,0.6399999999999997,0.10000000000000003,0.040000000000000036,0.6699999999999999,-0.25,0.7
6529,6529,1,3.0,2.0,2.1399999999999997,0.08000000000000007,0.9100000000000001,-0.029999999999999916,-0.44000000000000017,0.10000000000000003,-0.37,-4.0
6530,6530,1,1.0,0.0,0.07000000000000006,-0.040000000000000036,-0.10000000000000009,0.05999999999999994,-0.25,-0.23,0.21000000000000002,0.0
6531,6531,1,-3.0,0.0,1.5899999999999999,-0.12000000000000005,2.0599999999999996,0.08999999999999997,-2.24,0.09999999999999998,0.28,-0.8999999999999999
6532,6532,1,3.0,1.0,0.7200000000000002,-0.16000000000000003,-0.75,0.18000000000000005,-0.07999999999999985,-0.5700000000000001,0.63,0.3
6533,6533,1,7.0,3.0,-0.3600000000000003,-0.020000000000000018,-0.5,-0.10999999999999999,-0.54,0.020000000000000018,0.14,-0.7999999999999999
6534,6534,1,4.0,1.0,-0.5800000000000001,-0.08999999999999997,0.6700000000000004,-0.030000000000000027,0.22999999999999998,-0.24,-0.39999999999999997,0.30000000000000004
6535,6535,1,-1.0,1.0,0.56,-0.040000000000000036,-0.16999999999999993,0.030000000000000027,1.05,-0.22000000000000003,-0.27999999999999997,1.0
6536,6536,1,-1.0,-1.0,0.06000000000000005,-0.06,0.6399999999999997,0.07999999999999996,1.02,-0.09000000000000002,0.15000000000000002,1.9
6537,6537,1,-2.0,3.0,1.17,0.09999999999999998,1.2599999999999998,-0.10999999999999999,-1.7000000000000002,-0.04999999999999999,-0.05999999999999994,0.0
6538,6538,1,-2.0,-1.0,1.2800000000000002,-0.08000000000000002,2.4799999999999995,-0.09999999999999998,-2.7699999999999996,0.08000000000000002,-0.36,-0.5999999999999999
6539,6539,1,2.0,-1.0,1.58,-0.16999999999999998,3.16,0.09999999999999998,-0.79,-0.07999999999999996,0.72,-2.1
6540,6540,1,0.0,3.0,1.9800000000000004,-0.040000000000000036,1.71,0.14000000000000007,-3.01,-0.28,0.26000000000000006,-1.1
6541,6541,1,4.0,2.0,-0.050000000000000266,0.18,-0.22999999999999998,0.030000000000000027,-1.13,-0.26,-0.019999999999999962,0.9
6542,6542,1,3.0,3.0,0.5899999999999999,0.13,0.4900000000000002,0.010000000000000009,-2.9,0.09000000000000002,0.17999999999999994,0.09999999999999998
6543,6543,1,-2.0,-3.0,-0.45999999999999996,0.040000000000000036,-0.79,0.010000000000000009,-0.20999999999999996,0.08000000000000002,0.0,-0.09999999999999998
6544,6544,1,5.0,2.0,-1.33,-0.020000000000000018,-1.3699999999999997,0.029999999999999916,0.7899999999999999,-0.16000000000000003,-0.23999999999999994,-1.1
6545,6545,1,0.0,-2.0,0.0,0.07,-1.3099999999999998,0.010000000000000009,-1.2600000000000002,0.30000000000000004,0.20999999999999996,-0.19999999999999996
6546,6546,1,-3.0,-1.0,2.58,0.030000000000000027,-4.3,0.45000000000000007,-1.4799999999999998,-0.030000000000000027,-0.30000000000000004,0.7
6547,6547,1,8.0,-1.0,0.6999999999999997,0.08000000000000002,0.7799999999999998,-0.029999999999999916,0.19999999999999996,0.10999999999999999,0.36000000000000004,0.30000000000000004
6548,6548,1,-1.0,-4.0,-0.7300000000000002,0.020000000000000018,-0.23999999999999977,-0.07000000000000006,1.29,0.12,-0.14,-0.2999999999999998
6549,6549,1,3.0,0.0,1.2599999999999998,0.19999999999999996,0.48999999999999977,-0.030000000000000027,0.19999999999999996,-0.08999999999999997,-0.030000000000000027,-1.2
6550,6550,1,8.0,5.0,1.7999999999999998,0.14,-1.2400000000000002,0.25999999999999995,2.1100000000000003,0.54,0.44999999999999996,0.20000000000000007
6551,6551,1,1.0,2.0,3.6899999999999995,0.12,-0.3500000000000001,0.2,-0.6399999999999999,0.42000000000000004,0.33,0.0
6552,6552,1,-2.0,-3.0,2.25,-0.03999999999999998,-1.63,0.13,-1.21,0.0,0.35,-0.6
6553,6553,1,4.0,3.0,4.15,0.26,-1.3200000000000003,0.08999999999999997,-1.6199999999999999,-0.16999999999999998,0.63,-2.4000000000000004
6554,6554,1,-5.0,0.0,1.0500000000000003,0.04999999999999999,1.12,-0.030000000000000027,-2.45,0.010000000000000009,0.15000000000000002,-0.7000000000000001
6555,6555,1,5.0,3.0,0.1200000000000001,0.10000000000000003,-0.08999999999999986,-0.03999999999999998,-0.5900000000000001,-0.17,0.019999999999999962,-0.2999999999999998
6556,6556,1,-3.0,-2.0,0.9099999999999997,0.13000000000000006,0.3599999999999999,-0.12,0.69,0.74,-0.55,-0.9
6557,6557,1,-5.0,0.0,-1.51,-0.04999999999999999,-1.6400000000000001,0.21000000000000002,0.5300000000000002,-0.22999999999999998,0.020000000000000018,0.0
6558,6558,1,2.0,0.0,-2.74,0.08999999999999997,-1.79,0.030000000000000027,1.0899999999999999,0.03999999999999998,-0.52,1.0
6559,6559,1,3.0,2.0,-0.3699999999999999,0.009999999999999953,-1.0,-0.08000000000000002,2.26,0.39999999999999997,0.2,0.0
6560,6560,1,3.0,0.0,-0.4299999999999997,0.010000000000000009,-3.5399999999999996,0.08999999999999997,-0.16999999999999993,-0.12,0.05999999999999994,-0.7
6561,6561,1,2.0,3.0,-1.85,-0.08000000000000002,-0.17999999999999972,0.010000000000000009,0.6200000000000001,0.15999999999999998,0.16000000000000003,0.39999999999999997
6562,6562,1,-2.0,-1.0,1.2399999999999998,0.0,1.23,0.040000000000000036,-4.56,0.010000000000000009,0.040000000000000036,-0.7
6563,6563,1,2.0,1.0,0.7599999999999998,-0.08000000000000002,0.8999999999999999,0.040000000000000036,1.55,0.0,0.32000000000000006,-0.8
6564,6564,1,6.0,4.0,2.12,0.020000000000000018,1.83,-0.10999999999999999,-1.8499999999999999,-0.24000000000000005,-0.27999999999999997,0.5
6565,6565,1,3.0,2.0,-1.0300000000000002,-0.06000000000000005,0.6599999999999997,-0.17000000000000004,-1.19,-0.57,0.02999999999999997,0.5
6566,6566,1,7.0,4.0,0.69,-0.040000000000000036,-3.29,0.25,0.41000000000000014,0.23999999999999994,0.44,0.6
6567,6567,1,3.0,3.0,0.6099999999999999,0.14,-0.6500000000000004,0.08999999999999997,-1.02,0.25,0.12,0.5
6568,6568,1,-4.0,0.0,-0.96,-0.06000000000000005,0.49,0.0,-1.0799999999999998,-0.06000000000000005,-0.2,0.49999999999999994
6569,6569,1,1.0,-1.0,-1.0899999999999999,-0.04999999999999999,0.07000000000000028,-0.06999999999999995,-1.0400000000000003,-0.37000000000000005,-0.08999999999999997,0.8
6570,6570,1,1.0,2.0,-0.9899999999999998,-0.20999999999999996,-0.3900000000000001,0.039999999999999925,-0.5699999999999998,-0.03999999999999998,0.59,-0.8
6571,6571,1,-1.0,-1.0,0.29000000000000004,0.0,0.2899999999999998,-0.010000000000000009,2.29,0.010000000000000009,-0.039999999999999925,-0.8
6572,6572,1,1.0,0.0,2.51,0.14,1.3000000000000003,-0.12,-6.02,-0.19000000000000006,0.51,0.0
6573,6573,1,-4.0,-4.0,0.49,-0.010000000000000009,0.71,0.09999999999999998,2.8699999999999997,0.07999999999999996,0.25000000000000006,-0.4999999999999999
6574,6574,1,-3.0,-3.0,-0.4500000000000002,-0.040000000000000036,-1.2399999999999998,0.16999999999999998,1.91,-0.020000000000000018,0.39,-3.6999999999999997
6575,6575,1,1.0,0.0,1.5799999999999998,-0.19999999999999996,1.3800000000000001,0.020000000000000018,-1.14,-0.39,0.32,0.8
6576,6576,1,-3.0,-5.0,-2.2800000000000002,0.010000000000000009,-0.20999999999999996,-0.05999999999999994,1.19,-0.71,-0.39,2.3
6577,6577,1,-2.0,0.0,-1.3499999999999996,-0.25,1.73,-0.12,-1.88,-0.15000000000000002,-0.05999999999999994,1.5
6578,6578,1,0.0,-1.0,1.52,0.09999999999999998,0.32999999999999985,0.0,0.040000000000000036,0.13,0.41,-0.30000000000000004
6579,6579,1,-3.0,-4.0,1.76,0.09999999999999998,-0.20999999999999996,0.020000000000000018,-2.21,-0.07,-0.33000000000000007,0.09999999999999998
6580,6580,1,-3.0,2.0,1.7699999999999998,0.04999999999999999,-0.4200000000000004,0.0,0.04999999999999993,0.050000000000000044,0.15000000000000002,2.4
6581,6581,1,2.0,1.0,1.4500000000000002,0.2,-2.2600000000000002,0.07999999999999996,1.1199999999999999,-0.15999999999999998,0.020000000000000018,-0.19999999999999996
6582,6582,1,2.0,1.0,-0.6099999999999999,-0.08000000000000002,0.79,-0.12000000000000005,-1.7200000000000002,-0.08999999999999997,-0.10999999999999999,0.0
6583,6583,1,-3.0,-2.0,0.27,-0.06,-0.3700000000000001,0.06000000000000005,0.3700000000000001,0.040000000000000036,0.020000000000000018,0.10000000000000003
6584,6584,1,5.0,3.0,-0.33000000000000007,-0.06,-0.8399999999999999,0.030000000000000027,-1.4699999999999998,0.14,-0.10999999999999999,0.3
6585,6585,1,3.0,-1.0,-2.32,-0.030000000000000027,-1.3499999999999996,-0.040000000000000036,-0.7399999999999999,-0.8,-0.13000000000000006,-0.49999999999999994
6586,6586,1,2.0,1.0,-0.009999999999999787,0.010000000000000009,-0.75,-0.020000000000000018,2.64,0.06,0.13,0.0
6587,6587,1,8.0,3.0,3.0,-0.04999999999999999,2.48,0.010000000000000009,-0.18999999999999995,-0.2,0.15999999999999998,0.10000000000000009
6588,6588,1,0.0,3.0,-1.9500000000000002,0.0,-0.029999999999999805,0.010000000000000009,2.04,0.14999999999999997,0.16000000000000003,0.39999999999999997
6589,6589,1,-2.0,-4.0,0.16999999999999993,0.07,-0.8300000000000001,-0.010000000000000009,0.5599999999999999,0.020000000000000018,0.27,-1.4
6590,6590,1,-5.0,-2.0,0.8199999999999998,0.24,-0.5699999999999998,0.0,2.13,0.37,0.23000000000000004,0.7
6591,6591,1,0.0,2.0,0.71,0.03999999999999998,0.7600000000000002,-0.039999999999999925,-1.56,0.11000000000000004,0.35,-1.7000000000000002
6592,6592,1,1.0,2.0,1.4699999999999998,0.07,-0.2999999999999998,-0.019999999999999907,-1.0499999999999998,-0.08000000000000002,-0.35000000000000003,0.09999999999999987
6593,6593,1,-2.0,1.0,0.26000000000000023,-0.12,0.03000000000000025,0.24000000000000005,-1.6799999999999997,-0.050000000000000044,0.16999999999999998,-0.20000000000000018
6594,6594,1,1.0,-2.0,-0.18999999999999995,-0.18999999999999995,2.2199999999999998,0.06000000000000005,-0.45000000000000007,0.30000000000000004,0.2899999999999999,-0.19999999999999973
6595,6595,1,-6.0,-5.0,0.8500000000000001,0.07,0.2400000000000002,0.0,0.35,0.04999999999999999,0.06999999999999995,-1.5999999999999999
6596,6596,1,-2.0,-3.0,-1.2200000000000002,-0.09999999999999998,-1.8599999999999999,0.039999999999999925,1.07,0.35,-0.26000000000000006,1.0
6597,6597,1,-2.0,-1.0,2.1,-0.32999999999999996,1.7000000000000002,-0.10000000000000009,-1.44,0.27,0.27,-3.5
6598,6598,1,3.0,2.0,1.6399999999999997,0.0,0.039999999999999813,0.18999999999999995,1.21,0.24,0.48,-0.09999999999999987
6599,6599,1,2.0,3.0,0.18000000000000016,-0.050000000000000044,0.52,-0.039999999999999925,-0.53,0.21999999999999997,0.19000000000000006,-0.6
6600,6600,1,-7.0,-2.0,0.98,-0.13999999999999996,0.6199999999999997,-0.04999999999999999,-1.0700000000000003,-0.20999999999999996,-0.24000000000000005,0.0
6601,6601,1,-4.0,3.0,0.33000000000000007,0.08000000000000002,-1.0399999999999998,0.04999999999999993,-0.72,0.18000000000000005,-0.030000000000000027,-0.5
6602,6602,1,1.0,0.0,-1.53,-0.030000000000000027,0.43999999999999995,-0.06000000000000005,0.41999999999999993,-0.21000000000000002,-0.36,0.9000000000000001
6603,6603,1,-2.0,0.0,-2.7600000000000002,0.07,-1.1400000000000001,-0.25,-0.56,-0.28,-0.64,0.2
6604,6604,1,-5.0,-4.0,-1.6600000000000001,0.0,0.33000000000000007,-0.18999999999999995,2.8099999999999996,-0.15999999999999998,-0.020000000000000018,0.7
6605,6605,1,6.0,-1.0,0.33999999999999986,-0.06,0.25,0.21000000000000002,0.7999999999999998,0.0,0.42999999999999994,-0.10000000000000009
6606,6606,1,0.0,2.0,1.0100000000000002,0.02999999999999997,-0.6699999999999999,-0.04999999999999993,-0.9700000000000002,0.11000000000000004,-0.14,-0.09999999999999998
6607,6607,1,-1.0,-2.0,0.8300000000000001,-0.030000000000000027,-1.6800000000000002,0.21999999999999997,-0.8200000000000001,0.03999999999999998,0.13,0.6
6608,6608,1,0.0,-1.0,-2.19,-0.010000000000000009,-0.29000000000000004,-0.020000000000000018,1.93,0.010000000000000009,0.09999999999999998,-0.3
6609,6609,1,2.0,2.0,0.8599999999999999,-0.040000000000000036,-0.6500000000000004,0.15000000000000002,-0.15999999999999992,-0.09999999999999998,0.36999999999999994,0.7
6610,6610,1,2.0,1.0,-0.07999999999999963,-0.020000000000000018,-0.06000000000000005,-0.020000000000000018,4.659999999999999,0.18,0.19999999999999996,0.7
6611,6611,1,2.0,1.0,1.8800000000000001,0.06,0.9199999999999999,-0.08000000000000002,-0.06000000000000005,0.13999999999999996,0.25999999999999995,-1.2999999999999998
6612,6612,1,0.0,-1.0,0.6000000000000001,-0.02999999999999997,-0.20999999999999996,0.010000000000000009,1.62,0.010000000000000009,0.050000000000000044,-0.5
6613,6613,1,2.0,-2.0,-0.029999999999999805,-0.040000000000000036,0.3900000000000001,0.040000000000000036,0.010000000000000009,0.04999999999999993,0.07999999999999996,-2.1
6614,6614,1,-8.0,-9.0,0.11000000000000032,-0.010000000000000009,1.0699999999999998,0.16999999999999998,-1.2699999999999998,0.33999999999999997,0.13,-2.0
6615,6615,1,1.0,1.0,-1.0499999999999998,0.16999999999999998,-0.020000000000000018,-0.020000000000000018,-0.81,0.10999999999999999,0.05999999999999994,0.10000000000000009
6616,6616,1,2.0,5.0,1.2000000000000006,-0.15000000000000008,-0.20000000000000018,0.08999999999999997,-0.59,0.47,0.16000000000000003,-0.1
6617,6617,1,-1.0,2.0,-1.8,0.18,-2.33,-0.10999999999999999,0.42999999999999994,0.27,-0.35,0.7
6618,6618,1,3.0,1.0,0.8699999999999999,0.03999999999999998,-0.3700000000000001,-0.040000000000000036,-0.49,0.040000000000000036,0.09999999999999998,-0.8
6619,6619,1,1.0,-1.0,-0.009999999999999787,-0.07,-1.3299999999999996,0.05999999999999994,-1.02,-0.07,0.30000000000000004,0.30000000000000004
6620,6620,1,-5.0,-1.0,0.51,-0.14,-0.4500000000000002,0.13999999999999996,0.55,0.23,0.49,-1.5
6621,6621,1,-4.0,0.0,-1.0399999999999998,0.03999999999999998,-0.9200000000000004,0.040000000000000036,0.9400000000000002,-0.26,0.3,-0.8999999999999999
6622,6622,1,1.0,1.0,0.41999999999999993,0.14,0.9299999999999997,-0.05999999999999994,1.2299999999999998,-0.64,0.05999999999999994,0.3
6623,6623,1,0.0,0.0,0.2799999999999998,0.010000000000000009,0.27,0.029999999999999916,0.74,-0.3,-0.19000000000000006,0.7
6624,6624,1,1.0,2.0,0.81,-0.14,0.020000000000000018,0.06999999999999995,-0.9599999999999997,0.0,0.07999999999999996,0.0
6625,6625,1,2.0,2.0,-0.08000000000000007,0.13,-1.37,-0.020000000000000018,2.09,0.27,0.10000000000000003,0.0
6626,6626,1,4.0,2.0,1.0299999999999998,0.16000000000000003,-0.26,0.020000000000000018,-0.52,0.29000000000000004,0.33,-0.19999999999999996
6627,6627,1,-2.0,-1.0,1.71,0.009999999999999953,-0.010000000000000231,0.030000000000000027,-1.96,0.040000000000000036,-0.030000000000000027,-0.6
6628,6628,1,-6.0,-5.0,-1.82,-0.09999999999999998,0.45999999999999996,0.0,-0.7100000000000002,-0.14999999999999997,-0.52,0.5000000000000001
6629,6629,1,0.0,4.0,1.1600000000000001,0.10999999999999999,0.5099999999999998,-0.13,0.94,0.010000000000000009,0.07000000000000006,0.0
6630,6630,1,2.0,3.0,0.050000000000000266,-0.010000000000000009,-0.2599999999999998,-0.020000000000000018,-1.9600000000000002,-0.010000000000000009,-0.39,0.8
6631,6631,1,4.0,3.0,1.2600000000000002,-0.16999999999999998,1.71,0.08000000000000002,-1.3800000000000001,0.06,-0.25000000000000006,0.6000000000000001
6632,6632,1,-3.0,1.0,2.36,0.020000000000000018,-0.8500000000000001,0.15000000000000002,-0.66,0.12000000000000002,0.13,-0.9
6633,6633,1,5.0,3.0,0.22999999999999998,0.09000000000000002,-0.9100000000000001,0.06999999999999995,0.3,0.09999999999999998,-0.03999999999999998,1.3
6634,6634,1,0.0,-1.0,1.75,0.009999999999999953,0.41000000000000014,0.07999999999999996,-1.2,0.3,0.38,-0.3
6635,6635,1,3.0,1.0,0.6300000000000001,-0.009999999999999953,1.5,0.0,-3.62,-0.19999999999999996,-0.2,3.4999999999999996
6636,6636,1,-1.0,2.0,0.81,0.07000000000000006,-0.1900000000000004,0.040000000000000036,0.0,0.040000000000000036,0.16000000000000003,-0.19999999999999998
6637,6637,1,-1.0,0.0,0.6400000000000001,-0.03999999999999998,-1.0899999999999999,0.040000000000000036,-1.95,0.08999999999999997,-0.28,0.3
6638,6638,1,9.0,2.0,1.2200000000000002,0.06000000000000005,-0.6099999999999999,-0.08999999999999997,2.11,0.16000000000000003,-0.26,-0.09999999999999998
6639,6639,1,-2.0,-2.0,-1.7200000000000002,-0.07999999999999996,-1.6799999999999997,0.09999999999999998,1.33,0.22999999999999998,-0.09000000000000008,0.8999999999999999
6640,6640,1,0.0,0.0,-0.8999999999999999,0.07000000000000006,0.40000000000000036,-0.06999999999999995,-0.9900000000000002,-0.21000000000000008,-0.29,0.0
6641,6641,1,-2.0,-3.0,-0.2100000000000002,-0.03999999999999998,-0.020000000000000018,-0.040000000000000036,3.65,0.23000000000000004,0.53,-0.5999999999999999
6642,6642,1,-2.0,1.0,0.6299999999999999,0.12,0.29000000000000004,0.10000000000000009,-2.5199999999999996,-0.13,-0.12,0.29999999999999993
6643,6643,1,4.0,-2.0,2.85,0.010000000000000009,-0.2200000000000002,0.15000000000000002,0.040000000000000036,0.16,0.19,-0.5
6644,6644,1,-1.0,-1.0,0.73,0.11999999999999994,-1.41,0.020000000000000018,-0.020000000000000018,0.07,-0.08000000000000007,-0.6000000000000001
6645,6645,1,3.0,1.0,1.9899999999999998,0.17000000000000004,-0.8700000000000001,0.08999999999999997,1.7000000000000002,0.26,0.18999999999999995,0.7000000000000001
6646,6646,1,0.0,-1.0,-0.40000000000000036,0.010000000000000009,0.5,-0.030000000000000027,-0.1499999999999999,-0.10000000000000003,-0.29999999999999993,1.4000000000000001
6647,6647,1,-4.0,-7.0,0.5,0.07,0.81,-0.06000000000000005,0.19000000000000006,-0.25,-0.13000000000000006,-1.5
6648,6648,1,3.0,2.0,0.75,0.15000000000000002,-3.63,0.07999999999999996,2.15,-0.08000000000000002,0.08000000000000007,1.6
6649,6649,1,1.0,-1.0,-1.2199999999999998,-0.14,0.77,-0.08000000000000002,2.02,0.4,0.14,1.1
6650,6650,1,2.0,0.0,-0.71,0.010000000000000009,0.0,-0.06999999999999995,0.55,-0.22999999999999998,-0.010000000000000009,-0.7999999999999998
6651,6651,1,-4.0,-3.0,1.21,0.0,0.73,0.020000000000000018,1.4100000000000001,0.07999999999999996,0.39,-0.7000000000000001
6652,6652,1,6.0,1.0,0.8400000000000001,-0.09999999999999998,0.56,0.12,0.9800000000000002,-0.16999999999999998,0.35,0.10000000000000009
6653,6653,1,3.0,2.0,0.33999999999999986,0.12,-0.27,0.04999999999999993,-1.37,0.26,-0.010000000000000009,0.0
6654,6654,0,1.0,-3.0,-0.44999999999999973,-0.09000000000000002,-0.45999999999999996,0.030000000000000027,0.5099999999999998,0.09000000000000002,0.18999999999999995,-0.6
6655,6655,1,-4.0,0.0,0.3899999999999999,-0.040000000000000036,-0.14000000000000012,0.0,2.5599999999999996,0.10000000000000003,0.19000000000000006,-2.0
6656,6656,1,-1.0,-1.0,-0.42000000000000015,-0.08000000000000002,0.6299999999999999,0.010000000000000009,0.08000000000000007,-0.21000000000000002,0.03999999999999998,1.7
6657,6657,1,-7.0,-2.0,1.4300000000000002,-0.02999999999999997,0.5,0.050000000000000044,-1.3599999999999999,-0.04999999999999999,0.34,-1.0
6658,6658,1,0.0,2.0,0.6399999999999997,0.10999999999999999,0.07000000000000028,0.0,0.97,0.22000000000000003,0.10999999999999999,0.2
6659,6659,1,9.0,7.0,2.4400000000000004,0.040000000000000036,0.94,-0.030000000000000027,-2.21,-0.040000000000000036,-0.27999999999999997,0.6000000000000001
6660,6660,0,0.0,0.0,-0.5800000000000001,0.020000000000000018,-0.18999999999999995,0.020000000000000018,0.8900000000000001,-0.050000000000000044,0.16000000000000003,0.29999999999999993
6661,6661,1,1.0,-1.0,2.0399999999999996,0.06,-0.18000000000000016,0.020000000000000018,-0.6699999999999999,0.27,-0.20999999999999996,0.19999999999999996
6662,6662,1,3.0,1.0,-0.9999999999999998,0.13,0.28000000000000025,-0.16999999999999998,1.04,-0.09,-0.29000000000000004,1.2
6663,6663,1,-2.0,-1.0,1.08,0.07999999999999996,-0.7000000000000002,0.040000000000000036,-1.23,0.11000000000000004,-0.07000000000000006,0.30000000000000004
6664,6664,1,7.0,1.0,1.4100000000000001,0.20999999999999996,-2.16,-0.08000000000000002,1.8399999999999999,0.41,0.010000000000000009,0.5
6665,6665,1,-2.0,-2.0,-1.0,0.14999999999999997,-1.0500000000000003,0.07000000000000006,0.040000000000000036,-0.08000000000000002,-0.17000000000000004,0.7000000000000001
6666,6666,1,-2.0,1.0,1.15,0.03999999999999998,-0.17000000000000015,-0.07999999999999996,0.5500000000000003,0.09000000000000002,-0.2699999999999999,-0.5999999999999999
6667,6667,1,1.0,1.0,0.040000000000000036,-0.13,-0.009999999999999787,-0.12,-2.46,0.37,-0.010000000000000009,-0.9
6668,6668,1,-3.0,-1.0,0.2799999999999998,0.19000000000000006,-0.20000000000000018,-0.010000000000000009,1.08,-0.18999999999999995,-0.08000000000000007,0.1
6669,6669,1,0.0,0.0,-0.19999999999999973,-0.020000000000000018,-0.94,0.06999999999999995,2.7399999999999998,0.22999999999999998,-0.13,0.7
6670,6670,1,-4.0,-2.0,-0.18999999999999995,0.18000000000000005,0.2200000000000002,-0.06999999999999995,0.010000000000000009,0.11999999999999994,-0.29,-0.7
6671,6671,1,1.0,4.0,-0.16000000000000014,0.06,1.5599999999999996,0.010000000000000009,0.32000000000000006,-0.07999999999999996,-0.28,-0.20000000000000007
6672,6672,1,-1.0,0.0,1.8900000000000001,0.020000000000000018,-1.31,0.32000000000000006,1.03,0.47,0.33999999999999997,0.19999999999999996
6673,6673,1,3.0,1.0,2.18,0.04999999999999999,2.0199999999999996,0.020000000000000018,-2.31,0.30000000000000004,0.20999999999999996,1.3000000000000003
6674,6674,1,3.0,0.0,0.010000000000000231,-0.04999999999999999,1.05,-0.06000000000000005,2.61,-0.010000000000000009,-0.12,0.8
6675,6675,1,0.0,-1.0,0.22999999999999998,-0.07,0.5800000000000001,0.019999999999999907,-1.38,0.03999999999999998,0.45,-1.0
6676,6676,1,-2.0,-2.0,3.2,0.010000000000000009,-1.8899999999999997,0.12,1.05,0.43,0.63,-0.8999999999999999
6677,6677,1,2.0,2.0,1.1099999999999999,0.23000000000000004,-3.59,0.12,0.8799999999999999,0.15000000000000002,0.18000000000000005,-0.6
6678,6678,1,3.0,5.0,-1.9299999999999997,-0.18000000000000005,-0.16000000000000014,0.10999999999999999,-1.76,-0.07,-0.42999999999999994,0.8999999999999999
6679,6679,1,2.0,3.0,-1.4100000000000001,0.19,0.08999999999999986,-0.24000000000000005,2.4099999999999997,0.21000000000000002,-0.35000000000000003,1.3
6680,6680,1,-8.0,-5.0,-1.7999999999999998,-0.14,1.2400000000000002,-0.25999999999999995,-2.1100000000000003,-0.54,-0.44999999999999996,-0.20000000000000007
6681,6681,1,1.0,0.0,-0.8999999999999999,-0.010000000000000009,-0.75,0.06999999999999995,0.95,0.24,0.18,-0.4
6682,6682,1,2.0,-1.0,0.8700000000000001,0.12,-2.46,0.040000000000000036,1.8299999999999998,0.2,0.10000000000000003,0.0
6683,6683,1,-2.0,1.0,-0.2999999999999998,0.010000000000000009,-0.040000000000000036,0.05999999999999994,0.9199999999999999,-0.10999999999999999,0.22999999999999998,-0.09999999999999998
6684,6684,1,4.0,4.0,-0.3900000000000001,0.0,-0.7000000000000002,-0.04999999999999993,0.04999999999999999,0.19,0.010000000000000009,0.7999999999999999
6685,6685,1,3.0,2.0,-0.4700000000000002,-0.019999999999999962,-0.6599999999999997,0.010000000000000009,1.19,0.060000000000000026,-0.16999999999999998,0.20000000000000007
6686,6686,1,-1.0,-2.0,-0.9100000000000001,0.03999999999999998,0.5899999999999999,-0.06000000000000005,1.45,-0.19,-0.21999999999999997,2.0
6687,6687,1,-5.0,-3.0,-1.8199999999999998,-0.24,-1.0499999999999998,0.0,1.28,0.44,0.02999999999999997,-0.9
6688,6688,1,0.0,1.0,0.8500000000000001,-0.019999999999999962,1.9799999999999995,0.010000000000000009,0.44,0.16000000000000003,0.09999999999999998,-0.09999999999999964
6689,6689,1,-3.0,-1.0,0.10000000000000009,0.04999999999999999,-0.9100000000000001,-0.010000000000000009,-0.34999999999999987,-0.13,-0.33,1.9000000000000001
6690,6690,1,-2.0,-1.0,-1.3399999999999999,0.020000000000000018,-0.56,-0.10999999999999999,2.4499999999999997,0.040000000000000036,-0.020000000000000018,0.8
6691,6691,1,-1.0,1.0,-0.29000000000000004,0.11000000000000004,0.8099999999999996,-0.029999999999999916,0.6099999999999999,-0.7,-0.41000000000000003,0.6
6692,6692,1,4.0,2.0,0.030000000000000027,0.09000000000000002,-0.47,0.020000000000000018,1.3299999999999998,0.0,0.58,0.2999999999999998
6693,6693,1,4.0,-1.0,0.98,0.09000000000000002,-0.5800000000000001,0.12,3.0,0.26,0.15999999999999998,0.7
6694,6694,1,-5.0,-7.0,-1.3800000000000003,0.15999999999999998,-1.0799999999999998,-0.020000000000000018,2.67,-0.54,-0.17000000000000004,0.4
6695,6695,1,0.0,0.0,-1.9099999999999997,-0.09000000000000002,-1.2799999999999998,0.09999999999999998,0.44000000000000017,-0.5900000000000001,0.21999999999999997,1.3
6696,6696,1,-4.0,-2.0,2.55,-0.08000000000000002,-0.6300000000000003,0.15999999999999998,-0.11999999999999988,0.5,0.28,-1.3
6697,6697,1,5.0,-2.0,-1.6199999999999997,0.08000000000000002,-1.6699999999999997,-0.04999999999999993,2.25,-0.050000000000000044,-0.20000000000000007,-1.2
6698,6698,1,0.0,2.0,0.98,0.12999999999999995,0.31000000000000005,-0.06999999999999995,-1.13,-0.06,-0.37,-0.20000000000000018
6699,6699,1,4.0,4.0,0.3799999999999999,0.08000000000000002,-0.56,-0.1499999999999999,-0.1599999999999997,-0.12,-0.10999999999999999,-0.09999999999999998
